TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,VPD,RH,PA,TA,P,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,TS_7,TS_8,G_1,G_2,G_3,G_4,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20150605,0.5826288717948716,5.407035921052632,28.989480476190483,12.932113076923079,0.22584392500000006,261.41375000000005,34.814875,307.90833333333336,351.56249999999994,-9999,-9999,-9999,60.860416666666644,100.71816666666666,-9999,0.0,-0.16993749999999996,-0.933604166666667,-1.7911666666666666,-9999,-2.751062500000001,-4.610375,-9999,-8.116604166666669,12.99208333333334,14.009166666666667,6.615333333333335,7.808312500000004,0.3498750833333333,0.9259891666666664,1.2702970833333331,1.4149458333333331,113.20158333333332,-9999,0.5761126249999998,8.875061770833335,28.56644541666667,12.160348124999993,261.41375000000005,34.814875,307.90833333333336,351.56249999999994,-9999,-9999,5.883895833333333,60.860416666666644,100.71816666666666,9.275708333333336,0.0,1.8193125,31.66507464193309,0.6052125763892898,12.11235779347172,1.0
20150606,0.2237190212765958,82.63525,42.79910260869565,1.2019445,0.27705093750000004,352.82750000000016,51.69164583333335,269.46666666666675,353.56249999999994,-9999,-9999,-9999,76.93041666666667,100.9948125,-9999,0.2,0.5854166666666668,-0.44137500000000013,-1.3480625,-9999,-2.28175,-4.1195208333333335,-9999,-7.674791666666668,31.237291666666675,33.68289583333333,12.288312500000002,12.219104166666668,0.5110145375000001,0.740209375,1.635263958333333,1.2637250000000002,51.02700000000001,-9999,0.22919279166666676,79.31937291666667,41.11933375,1.4392095416666668,352.82750000000016,51.69164583333335,269.46666666666675,353.56249999999994,-9999,-9999,2.5738333333333334,76.93041666666667,100.9948125,5.867166666666668,0.2,2.1010625000000003,41.55120306540636,0.2280467507392493,1.5561001789193771,1.0
20150607,1.033928372093023,45.56601795454546,56.62358478260869,8.703501666666664,0.17300631249999998,348.3920833333333,54.72054166666666,286.55833333333334,375.1750000000001,-9999,-9999,-9999,56.474375000000016,100.53629166666666,-9999,0.0,1.7762291666666663,-0.0626458333333333,-1.0308541666666666,-9999,-1.9235833333333332,-3.713645833333333,-9999,-7.258416666666665,41.558541666666656,40.655625,30.762291666666666,30.51958333333333,-0.08660967916666666,0.9566643750000002,1.5591839583333338,1.4185052083333334,186.03145833333335,-9999,1.0432772916666666,42.141697708333346,54.74326249999999,8.793659791666666,348.3920833333333,54.72054166666666,286.55833333333334,375.1750000000001,-9999,-9999,5.4053125,56.474375000000016,100.53629166666666,9.020770833333335,0.0,2.223854166666668,55.165423774520114,0.9926176940245584,8.814399590624989,1.0
20150608,0.984107142857143,16.309232558139538,32.028125,10.45165,0.2299124375,86.20758333333332,11.267645833333333,350.9833333333333,357.4666666666667,-9999,-9999,-9999,82.46479166666667,99.92646249999996,-9999,1.4,2.287958333333334,0.2278958333333333,-0.7785000000000001,-9999,-1.6280416666666666,-3.373625,-9999,-6.875333333333333,27.75895833333335,28.83854166666667,21.080416666666675,22.191666666666674,0.1043329583333333,1.0055460416666664,1.0601843749999995,1.4637416666666667,251.9502083333333,-9999,0.901211875,13.395208333333334,22.46446458333333,10.432210416666663,86.20758333333332,11.267645833333333,350.9833333333333,357.4666666666667,-9999,-9999,3.4948125000000005,82.46479166666667,99.92645833333334,9.813958333333334,1.4,3.894229166666667,28.110240909425254,0.8173462905536697,9.207829634722016,1.0
20150609,0.3998492727272727,22.64277555555556,28.33147692307693,6.579439999999999,0.31016060416666663,129.2373958333333,25.513791666666666,324.5125000000001,335.57708333333335,-9999,-9999,-9999,90.05541666666667,100.25062916666664,-9999,5.6000000000000005,1.3535000000000004,0.13872916666666665,-0.6673541666666664,-9999,-1.4078541666666664,-3.088895833333334,-9999,-6.525666666666668,12.639666666666667,13.339208333333335,9.091937499999998,10.213541666666664,0.24664742291666664,0.5792960416666667,1.1887710416666666,1.0932952083333334,219.71685416666665,-9999,0.3326457708333333,20.85591041666667,28.60375625,6.733711666666667,129.2373958333333,25.513791666666666,324.5125000000001,335.57708333333335,-9999,-9999,1.5508750000000004,90.05541666666667,100.25066666666665,2.025916666666667,5.6000000000000005,4.301958333333333,26.353843830661287,0.3645293306773678,8.244054103462684,1.0
20150610,0.5365300000000001,21.317171739130433,44.38628571428573,7.446166666666667,0.3988485833333333,105.20389583333332,14.776374999999994,315.0666666666668,333.16458333333344,-9999,-9999,-9999,79.92708333333333,100.82020833333335,-9999,0.2,1.1300416666666662,0.10893750000000002,-0.6070208333333335,-9999,-1.2664583333333332,-2.8697708333333325,-9999,-6.2095416666666665,9.31135416666667,9.942666666666668,6.6061041666666735,7.700979166666674,0.025943395833333337,0.586401875,1.2849641666666665,1.0915333333333332,292.36874999999986,-9999,0.5604585416666666,20.149760416666666,35.253895833333345,7.580954166666667,105.20389583333332,14.776374999999994,315.0666666666668,333.16458333333344,-9999,-9999,2.377375,79.92708333333333,100.82020833333335,1.9184583333333332,0.2,5.098416666666667,36.781755280391295,0.5274851963571116,7.3369838651844255,1.0
20150611,0.3420325319148935,40.95495755555555,39.91907499999999,10.229880222222222,0.3552693125,149.10999999999996,22.073354166666665,308.93333333333334,333.8062500000001,-9999,-9999,-9999,78.84833333333331,100.27922916666664,-9999,0.2,1.03325,0.07712500000000001,-0.5728958333333329,-9999,-1.1662708333333336,-2.695791666666668,-9999,-5.9277083333333325,8.75141666666667,9.242854166666666,6.056374999999999,7.051479166666668,0.2457249375,0.5885624999999998,1.5047531250000004,1.0873041666666667,299.3562500000001,-9999,0.34283831249999985,38.227595625,39.91907499999999,10.048618958333336,149.10999999999996,22.073354166666665,308.93333333333334,333.8062500000001,-9999,-9999,2.4886666666666666,78.84833333333331,100.27922916666664,1.7710833333333331,0.2,4.305833333333335,39.91907499999999,0.33975764785511936,10.234190430294753,1.0
20150612,0.019691544186046496,60.03070630434786,46.66140833333335,5.19997731707317,0.4020694375000002,202.42875000000006,32.37683333333334,295.41041666666666,336.02708333333334,-9999,-9999,-9999,81.51375,100.30589583333334,-9999,0.2,1.1211249999999997,0.09283333333333336,-0.5379999999999999,-9999,-1.0876458333333334,-2.5539583333333344,-9999,-5.677854166666667,10.156124999999998,10.704770833333336,6.828437500000002,7.9312916666666675,0.5599712083333334,0.570136875,1.7294652083333333,1.0592649999999997,322.82916666666665,-9999,0.010172320833333305,57.44696020833336,46.66140833333335,5.264799375,202.42875000000006,32.37683333333334,295.41041666666666,336.02708333333334,-9999,-9999,2.286083333333334,81.51375,100.30589583333334,1.1378541666666666,0.2,4.439500000000002,46.66140833333335,-0.0020588637784996217,6.207316761292017,1.0
20150613,0.02574205882352936,54.563448,36.7445090909091,5.089315277777779,0.2673569604166666,214.4770833333334,36.97391666666665,304.37083333333345,342.85,-9999,-9999,-9999,78.671875,100.0051666666667,-9999,1.7999999999999998,1.2737291666666666,0.1320208333333333,-0.4988333333333334,-9999,-1.0161874999999996,-2.4289166666666664,-9999,-5.454041666666666,12.575999999999999,13.134104166666667,8.5259375,9.530270833333333,0.4497216666666666,0.5634633333333332,1.7411739583333332,1.046024583333333,195.4665833333332,-9999,0.11373917916666673,50.92424499999999,39.99981666666665,5.9730822916666675,214.4770833333334,36.97391666666665,304.37083333333345,342.85,-9999,-9999,1.8163958333333337,78.671875,100.00520833333336,0.8210000000000001,1.7999999999999998,2.2704583333333326,40.032439416613606,0.058307873991812635,7.1635035942866745,1.0
20150614,0.11393066666666665,48.72827955555556,42.044781562500006,5.268195806451613,0.32079377083333344,205.84979166666668,33.98452083333333,305.7000000000001,347.5541666666666,-9999,-9999,-9999,81.60937499999999,99.66074375000004,-9999,5.6000000000000005,1.4193541666666667,0.1832083333333334,-0.4583958333333334,-9999,-0.95125,-2.318770833333333,-9999,-5.254770833333333,13.91979166666667,14.343916666666667,9.603291666666664,10.292354166666664,0.4509845,0.6854281249999999,1.7866068749999997,1.149667708333333,61.94479166666667,-9999,0.2344435625,45.92059541666668,40.380521041666654,6.188688958333333,205.84979166666668,33.98452083333333,305.7000000000001,347.5541666666666,-9999,-9999,2.1388125,81.60937499999999,99.6607708333333,2.781708333333334,5.6000000000000005,2.8312500000000003,40.75360490213858,0.18606994939606655,9.277520374184473,1.0
20150615,0.5473891578947369,2.385069565217391,39.03760714285714,6.277852916666667,0.4538323333333333,92.65504166666666,13.284270833333332,328.37499999999994,344.04166666666674,-9999,-9999,-9999,85.72854166666666,99.311425,-9999,2.0,1.5238333333333332,0.2726666666666666,-0.41047916666666656,-9999,-0.8870416666666668,-2.217916666666666,-9999,-5.07425,12.281875,12.56125,8.793416666666669,8.859687500000003,0.29061665625,0.8645895833333334,1.3359346875,1.3014124999999996,114.31416666666668,-9999,0.5739757083333333,2.6099014583333333,33.795770833333336,7.372311875,92.65504166666666,13.284270833333332,328.37499999999994,344.04166666666674,-9999,-9999,1.5746666666666662,85.72854166666666,99.31143750000004,5.636125,2.0,4.784124999999999,35.755407773437135,0.5063303305649355,11.962235121819155,1.0
20150616,0.11259154893617015,58.23174680851065,67.26921250000001,9.19376085106383,0.35013556250000005,291.94166666666666,51.49427083333333,281.0291666666667,353.18125000000015,-9999,-9999,-9999,65.78229166666667,100.32202083333334,-9999,0.0,1.751104166666667,0.3599999999999999,-0.3746041666666667,-9999,-0.8281249999999999,-2.127979166666667,-9999,-4.908229166666668,13.294854166666667,13.661520833333334,8.499354166666668,9.26802083333333,0.6785015166666667,0.7996172916666665,2.1592077083333336,1.2347979166666667,219.83312500000008,-9999,0.1211169333333333,57.15598750000001,67.26921250000001,9.212390833333332,291.94166666666666,51.49427083333333,281.0291666666667,353.18125000000015,-9999,-9999,4.010291666666666,65.78229166666667,100.322,4.259604166666667,0.0,4.868458333333334,67.26921250000001,0.1159686702488638,9.324251283288467,1.0
20150617,0.6537143548387095,25.00393913043479,42.26974545454547,10.913257142857141,0.2647564520833335,216.4950000000001,37.32710416666668,309.47291666666666,361.3104166666667,-9999,-9999,-9999,71.98416666666667,100.93529166666669,-9999,3.0,2.192416666666667,0.5912291666666668,-0.3193958333333333,-9999,-0.7706875000000001,-2.0275625,-9999,-4.755208333333334,16.375416666666666,16.727916666666665,10.671458333333332,11.067833333333333,0.5394221875,0.9465647916666668,1.9148647916666672,1.3516541666666668,177.1270833333334,-9999,0.4071357291666667,24.16941041666667,48.74297083333333,11.895062500000005,216.4950000000001,37.32710416666668,309.47291666666666,361.3104166666667,-9999,-9999,3.325375,71.98416666666667,100.93529166666669,6.370166666666668,3.0,3.0972916666666666,50.08119013129505,0.3803951915675241,10.509772005252154,1.0
20150618,0.7385786316666666,8.561793333333332,116.04713541666666,17.617408888888892,0.4796738125,367.5522916666666,66.30675000000001,286.70833333333337,380.2000000000001,-9999,-9999,-9999,48.22125000000001,100.3733625,-9999,0.0,3.4136666666666664,1.1542916666666665,-0.24143750000000005,-9999,-0.7123541666666667,-1.9378125000000008,-9999,-4.610833333333332,21.00291666666667,21.430208333333336,13.532291666666666,13.709375,0.6580530833333335,1.396643125,1.5411297916666669,1.6655499999999994,176.6625,-9999,0.7385786316666666,9.958702083333332,116.04713541666666,17.831674999999994,367.5522916666666,66.30675000000001,286.70833333333337,380.2000000000001,-9999,-9999,8.192479166666667,48.22125000000001,100.37335416666667,12.054791666666665,0.0,6.503416666666666,116.04713541666666,0.7385786316666666,17.764596056379055,1.0
20150619,0.3905308780487805,35.818197045454546,70.92704318181816,16.0755625,0.3212457791666667,250.7120833333333,42.88816666666668,332.26249999999993,386.01458333333335,-9999,-9999,-9999,69.42229166666665,99.57170625,-9999,0.2,4.3891875,1.8526458333333335,-0.11333333333333333,-9999,-0.6329791666666668,-1.8555416666666664,-9999,-4.476,21.629791666666666,22.0025,14.137291666666664,14.52729166666666,0.99540425,1.4975625,1.9310560416666664,1.7343625000000005,212.999375,-9999,0.5021559583333334,31.348784791666667,66.70945624999999,15.897802083333332,250.7120833333333,42.88816666666668,332.26249999999993,386.01458333333335,-9999,-9999,4.352791666666667,69.42229166666665,99.57172916666666,13.141354166666664,0.2,4.1381875,67.12726871410887,0.4957511989356105,16.151712795875273,1.0
20150620,0.010515798235294162,22.25381489361701,30.130587179487186,10.139007272727273,0.4469001041666668,96.40297916666664,14.730937499999996,335.5499999999999,348.35625,-9999,-9999,-9999,88.14374999999997,99.76732916666668,-9999,1.0,3.402416666666665,1.6582708333333336,-0.015229166666666676,-9999,-0.543375,-1.7683124999999995,-9999,-4.349020833333333,9.829374999999997,9.761020833333337,7.960187499999994,8.36522916666666,0.8399500208333333,0.9484047916666664,1.560901875,1.328883333333334,190.24279166666665,-9999,0.1084512320833334,21.5876375,30.14864375000001,11.375005000000002,96.40297916666664,14.730937499999996,335.5499999999999,348.35625,-9999,-9999,1.0369791666666666,88.14374999999997,99.76733333333335,5.649729166666666,1.0,5.486062499999999,31.822740704300838,0.033613498350821086,12.497388707671712,1.0
20150621,-0.015084238297872362,62.23200638297872,72.9150875,20.08809347826087,0.2711711854166667,301.4683333333333,52.04456249999999,306.77083333333326,372.1020833333332,-9999,-9999,-9999,68.96520833333334,100.05159583333334,-9999,0.0,3.214625000000001,1.5450625,0.003354166666666662,-9999,-0.4781458333333333,-1.68225,-9999,-4.222,14.217770833333335,14.535104166666667,8.515583333333334,9.136770833333337,1.1266068958333333,1.1252847916666664,2.260884583333333,1.4411020833333332,194.16458333333324,-9999,-0.001322275000000049,60.75820208333332,72.9150875,19.729777083333328,301.4683333333333,52.04456249999999,306.77083333333326,372.1020833333332,-9999,-9999,5.000104166666668,68.96520833333334,100.0515625,7.5190625,0.0,3.494520833333333,72.9150875,-0.007904274985303486,19.913755802763305,1.0
20150622,0.7752730512820513,-1.746131249999999,39.12663809523809,21.532875609756093,0.2631007708333334,134.77937499999996,21.059520833333327,358.3000000000001,384.02083333333337,-9999,-9999,-9999,68.39416666666665,99.41350833333335,-9999,0.2,4.557291666666667,2.4207083333333337,0.2043541666666666,-9999,-0.4265833333333333,-1.6093749999999998,-9999,-4.100229166666667,15.547708333333338,15.670208333333335,10.399166666666668,11.080020833333334,0.9913468749999996,1.64864375,1.5617524999999999,1.8093208333333328,154.71874999999997,-9999,0.6572998541666666,-0.28039270833333285,37.94235000000001,20.81764375,134.77937499999996,21.059520833333327,358.3000000000001,384.02083333333337,-9999,-9999,6.840937499999999,68.39416666666665,99.41354166666662,13.928291666666668,0.2,3.9770208333333343,39.685852883858,0.6685971433931708,22.021275440117588,1.0
20150623,-1.1840296249999995,48.71253454545453,66.85246136363638,28.35206976744185,0.540571875,204.1483333333333,36.76060416666667,322.17708333333337,359.0562500000001,-9999,-9999,-9999,73.99333333333334,99.86389166666667,-9999,0.0,4.255541666666667,2.4087916666666667,0.44275,-9999,-0.3652291666666667,-1.5370833333333334,-9999,-3.984645833333334,10.228916666666667,10.147458333333333,7.7666666666666675,8.144604166666673,1.9994264375000004,1.1830689583333334,2.182821875,1.4910270833333337,299.9895833333333,-9999,-0.8163680208333332,43.66191708333332,62.75198541666668,27.208541666666665,204.1483333333333,36.76060416666667,322.17708333333337,359.0562500000001,-9999,-9999,3.5586666666666664,73.99333333333334,99.86391666666668,8.203979166666665,0.0,5.678916666666666,63.09222612637925,-0.8260307605554766,27.56490692825918,1.0
20150624,-0.4123345822222221,76.68677826086956,77.1107027272727,26.192979999999995,0.2801352645833334,320.5214583333332,58.196895833333336,298.62083333333334,378.90625,-9999,-9999,-9999,60.91687499999998,100.18595833333332,-9999,0.4,4.336229166666668,2.49175,0.61325,-9999,-0.3160416666666667,-1.4672500000000002,-9999,-3.874833333333332,12.740000000000002,12.968895833333335,7.946812500000001,8.061437500000002,1.6334877083333337,1.3031804166666665,2.43613375,1.562970833333334,218.561875,-9999,-0.33030304583333325,73.4474125,71.98541499999997,25.532441666666656,320.5214583333332,58.196895833333336,298.62083333333334,378.90625,-9999,-9999,6.045604166666666,60.91687499999998,100.18595833333332,9.303020833333333,0.4,2.5656875,73.22815475551481,-0.33584791027581523,25.542412489675154,1.0
20150625,-0.9164992173913042,82.68324130434783,62.34617291666663,26.828715555555558,0.35401810416666674,314.2750000000001,56.90070833333334,300.95208333333335,372.40000000000015,-9999,-9999,-9999,70.96624999999997,100.44864583333334,-9999,0.0,5.565270833333333,3.5504166666666657,1.1952291666666668,-9999,-0.2658125000000001,-1.4000833333333331,-9999,-3.768187500000001,11.40033333333333,11.707187499999998,7.4115208333333324,7.493312500000001,2.148751666666667,1.2887012499999997,2.6598027083333338,1.722052083333334,195.90291666666675,-9999,-0.8600490416666665,78.92070416666667,62.34617291666663,26.833295833333334,314.2750000000001,56.90070833333334,300.95208333333335,372.40000000000015,-9999,-9999,4.521166666666667,70.96624999999997,100.44864583333334,8.980979166666666,0.0,3.0636041666666665,62.34617291666663,-0.8667230315141079,26.837022259253093,1.0
20150626,-0.6509425833333333,27.654521162790697,27.821997142857146,6.823457142857142,0.4732505,107.47847916666667,17.612020833333336,347.19375,358.06666666666666,-9999,-9999,-9999,86.40208333333334,99.98173333333334,-9999,0.6000000000000001,5.320645833333333,3.6548333333333343,1.4346041666666662,-9999,-0.2074375,-1.3348541666666671,-9999,-3.6665625000000017,8.318270833333337,8.443020833333335,5.858958333333334,5.945520833333332,2.0051414166666666,1.6742145833333335,2.1583156249999993,2.3343479166666667,61.20083333333334,-9999,-0.3309177708333333,23.500466875,27.775476666666666,10.802020833333335,107.47847916666667,17.612020833333336,347.19375,358.06666666666666,-9999,-9999,4.611999999999999,86.40208333333334,99.98172916666672,13.065916666666668,0.6000000000000001,4.9932083333333335,30.309414991665626,-0.3639318745895003,9.66799833601529,1.0
20150627,-0.4636838611111112,55.63146086956522,86.05694736842104,21.083605405405397,0.3794053124999999,305.6460625,54.60912499999998,338.23541666666665,396.11875,-9999,-9999,-9999,72.82812499999999,99.65584166666666,-9999,4.4,7.106041666666666,4.8455625,1.9504375000000007,-9999,-0.15162499999999995,-1.2721041666666666,-9999,-3.5676666666666668,15.59047916666667,15.792041666666664,8.846375,8.996208333333334,1.9709821729166668,1.856170833333333,2.960010833333334,2.447914583333333,92.21729166666664,-9999,-0.11480893749999994,53.15914791666668,72.46470833333333,21.363195833333336,305.6460625,54.60912499999998,338.23541666666665,396.11875,-9999,-9999,5.588395833333334,72.82812499999999,99.65589583333332,14.643666666666665,4.4,4.289479166666666,74.12714218801419,-0.11105494641614927,21.480256141483952,1.0
20150628,-0.0012270000000000128,28.04262152173914,16.384559090909093,24.439054545454546,0.315219925,105.34083333333332,17.964520833333335,343.76875,356.83125,-9999,-9999,-9999,87.06812499999997,99.87164583333336,-9999,0.4,7.487437499999999,5.931854166666668,2.8785833333333333,-9999,-0.07693749999999998,-1.2153125000000002,-9999,-3.478166666666666,7.3665208333333325,7.605291666666668,6.625833333333333,6.081083333333333,1.850885916666667,1.2761312499999995,2.3131775,1.866560416666667,214.57339583333336,-9999,-0.5747422708333335,26.428741458333334,26.12900625000001,24.611079166666666,105.34083333333332,17.964520833333335,343.76875,356.83125,-9999,-9999,2.031333333333333,87.06812499999997,99.8716875,8.187916666666666,0.4,4.544312500000001,34.949593318831745,-0.5641268227077116,24.329351691634898,1.0
20150629,-1.1311849522727275,47.26984634146339,47.43302083333333,25.88188695652174,0.2716496458333333,206.10624999999996,37.90383333333333,325.66041666666666,374.64166666666665,-9999,-9999,-9999,70.12562500000003,100.3783125,-9999,0.0,7.390625000000001,5.793937499999998,2.7870208333333344,-9999,0.0007916666666666665,-1.155291666666667,-9999,-3.3894583333333337,10.3528125,10.553895833333332,6.908770833333332,7.176916666666666,2.3404215625000004,1.370649791666667,2.8736333333333337,1.8182979166666668,122.27229166666667,-9999,-0.9697651645833332,39.88780833333332,47.43302083333333,26.244037500000005,206.10624999999996,37.90383333333333,325.66041666666666,374.64166666666665,-9999,-9999,4.504208333333334,70.12562500000003,100.3783125,8.935583333333334,0.0,2.639083333333334,47.43302083333333,-0.9892463747749396,25.74454951583252,1.0
20150630,-0.8522258536585365,21.63341681818181,49.313757446808516,34.85508,0.28372615416666663,162.195,28.49925000000001,359.47083333333336,388.6291666666668,-9999,-9999,-9999,72.8916666666667,99.79234583333334,-9999,0.0,8.887979166666666,6.9626875,3.4158958333333334,-9999,0.09141666666666667,-1.0954583333333334,-9999,-3.3030625,12.415999999999995,12.561520833333333,8.765375000000002,8.821333333333335,2.4384929166666667,1.7839229166666666,2.5904954166666667,1.9910187500000005,182.02,-9999,-0.6545745833333331,19.459686249999994,48.79684583333334,35.086220833333336,162.195,28.49925000000001,359.47083333333336,388.6291666666668,-9999,-9999,5.645437499999999,72.8916666666667,99.79233333333332,13.0861875,0.0,3.6286250000000013,49.3060339689992,-0.6478594963413968,34.65216711889877,1.0
20150701,-1.5234809782608694,23.143334999999997,54.436578723404246,33.219780952380944,0.2326871895833333,254.3814583333334,50.98041666666666,326.91041666666666,402.6520833333333,-9999,-9999,-9999,61.54020833333333,99.83124791666668,-9999,0.0,10.004375,8.067,4.2668125,-9999,0.26225,-1.0379791666666671,-9999,-3.2196874999999987,13.054374999999995,13.220145833333332,9.650291666666666,10.0439375,3.6267120833333326,2.1444875000000008,4.3612375,2.601141666666666,138.5022916666667,-9999,-1.4822484375000002,22.337008541666666,54.52944166666666,32.32599583333332,254.3814583333334,50.98041666666666,326.91041666666666,402.6520833333333,-9999,-9999,7.678562500000003,61.54020833333333,99.83125000000004,16.348958333333332,0.0,2.2663125,55.10321152597992,-1.4771239851777938,33.04272295563125,1.0
20150702,-1.4190102756756755,13.959031111111116,66.46608216216214,31.77932368421052,0.3585100479166666,222.91804166666668,45.6059375,348.7624999999999,401.40208333333334,-9999,-9999,-9999,72.44395833333333,99.46743541666665,-9999,67.99999999999999,10.174583333333334,8.214479166666667,4.8676875,2.2917619047619047,0.7507083333333334,-0.9689375,-9999,-3.139083333333333,15.437708333333333,15.035624999999996,9.979333333333336,10.503750000000002,3.6441091666666665,2.3991604166666667,4.625200208333332,3.552683333333333,169.30958333333336,-9999,-1.2449470874999995,13.36985,62.04856333333331,31.759631249999995,222.91804166666668,45.6059375,348.7624999999999,401.40208333333334,-9999,-9999,8.131479166666667,72.44395833333333,99.46737500000003,18.392145833333334,67.99999999999999,4.74475,69.8510493683134,-1.0607545052477685,31.20497165285191,1.0
20150703,-3.4438686206896554,29.03906577777777,58.477928125,20.467884848484854,0.3075765833333333,154.64022916666667,27.084083333333336,346.61458333333326,369.09375,-9999,-9999,-9999,78.74854166666668,100.20511875,-9999,5.6000000000000005,8.34177083333333,6.530187500000001,4.0610624999999985,2.0772500000000003,0.9274166666666668,-0.8905416666666666,-9999,-3.0597083333333344,12.203750000000005,11.587395833333332,7.393083333333334,7.93054166666667,3.2147441666666663,1.5509791666666668,3.847836458333333,2.8701416666666666,167.59739583333325,-9999,-1.663761458333333,26.6491325,47.14538958333333,22.284379166666664,154.64022916666667,27.084083333333336,346.61458333333326,369.09375,-9999,-9999,4.256291666666667,78.74854166666668,100.205125,10.1166875,5.6000000000000005,4.223020833333334,47.826787610038735,-1.801264357338056,21.060249397746173,1.0
20150704,-2.5870999999999995,13.403151627906981,31.622,36.22495833333333,0.35011935416666673,73.84358333333334,11.31397916666667,342.28125,350.21875000000006,-9999,-9999,-9999,90.3625,100.11883125,-9999,12.4,6.420291666666665,5.156354166666668,3.487083333333333,1.9194166666666668,1.0066874999999995,-0.8163541666666664,-9999,-2.98125,5.4621875000000015,5.014729166666668,3.930958333333333,5.111229166666668,2.162346166666667,0.9765220833333332,3.1872625,2.14314375,166.5991666666667,-9999,-1.1858285416666663,11.514123333333336,25.0497125,37.13712500000001,73.84358333333334,11.31397916666667,342.28125,350.21875000000006,-9999,-9999,0.8681041666666665,90.3625,100.11883333333333,3.3959166666666665,12.4,4.5720416666666654,30.096132861677898,-1.2427056006217014,29.861521827752252,1.0
20150705,-2.6820185106382977,48.24318528260869,57.13674166666666,34.277425,0.23664895,235.8720833333332,40.64883333333332,330.28125,374.11041666666665,-9999,-9999,-9999,70.36770833333335,100.80672916666668,-9999,0.0,6.985291666666669,5.1626249999999985,3.1566666666666663,1.67825,0.9412916666666667,-0.7536666666666664,-9999,-2.9020625000000013,13.469583333333338,12.32533333333334,6.1948750000000015,7.131250000000002,4.051564479166667,1.4304445833333337,5.310571874999999,2.6218270833333333,188.11458333333331,-9999,-2.6211235416666665,45.87941922916666,57.13674166666666,34.54368125,235.8720833333332,40.64883333333332,330.28125,374.11041666666665,-9999,-9999,3.9768958333333337,70.36770833333335,100.80672916666668,8.308041666666668,0.0,2.287,57.13674166666666,-2.6252416523648727,34.33717549573712,1.0
20150706,-1.5439527674418607,-4.205948717948717,52.098408888888905,48.478093023255795,0.4571059375,111.11416666666666,20.276958333333337,345.1854166666667,374.32500000000016,-9999,-9999,-9999,77.13854166666665,99.86362083333331,-9999,0.2,8.44625,6.4344375000000005,4.086083333333334,2.287666666666667,1.3096458333333334,-0.7030416666666667,-9999,-2.8270000000000013,12.929374999999995,11.342916666666666,7.7142291666666685,7.963562500000001,3.147664520833333,1.7521645833333332,4.114733333333334,2.9708187500000007,188.4729166666666,-9999,-1.3954970208333333,-4.442243749999999,50.45550833333334,47.52902083333331,111.11416666666666,20.276958333333337,345.1854166666667,374.32500000000016,-9999,-9999,4.298729166666666,77.13854166666665,99.863625,11.42975,0.2,5.2878333333333325,51.58154550698888,-1.4724398378263828,46.45395445602228,1.0
20150707,-2.3660087714285707,15.48901627906977,54.79189111111111,62.936700000000016,0.532951375,116.95889583333336,20.918395833333328,334.06249999999994,354.97916666666663,-9999,-9999,-9999,81.94583333333334,100.16047708333332,-9999,0.2,6.787354166666668,5.292520833333335,3.5724791666666667,2.165666666666667,1.3724999999999998,-0.6537499999999999,-9999,-2.7548541666666666,7.059708333333332,6.2674375000000015,5.102604166666667,5.867458333333333,3.237134374999999,1.2354145833333334,3.632969375,2.257458333333334,272.7416666666667,-9999,-2.0017128541666667,13.483785208333336,53.353314583333336,59.4157916666667,116.95889583333336,20.918395833333328,334.06249999999994,354.97916666666663,-9999,-9999,2.621958333333333,81.94583333333334,100.16047916666666,5.95525,0.2,6.16825,53.94478127096213,-2.062980478219373,56.83136485640026,1.0
20150708,-2.8308822222222223,41.43644756097561,68.27184047619046,39.26801842105263,0.2698381104166667,246.381875,47.88629166666666,321.4604166666666,374.4958333333332,-9999,-9999,-9999,67.20166666666667,100.20189583333335,-9999,0.2,7.457375,5.435333333333335,3.4112291666666668,1.9888958333333329,1.3090416666666669,-0.6074791666666666,-9999,-2.686500000000001,13.53591666666667,12.593062500000002,7.766750000000001,8.109645833333337,4.082727291666665,1.6006854166666666,4.527070208333332,2.2877895833333324,153.87895833333332,-9999,-2.4820308333333334,34.249571875,63.87350624999999,39.27786875,246.381875,47.88629166666666,321.4604166666666,374.4958333333332,-9999,-9999,5.237333333333333,67.20166666666667,100.20189583333335,9.496208333333334,0.2,2.636854166666668,64.99465518055753,-2.550807075373524,37.40696962419218,1.0
